"group","position","value","feature"
"Homeostatic Microglia",-223,0.0786630654962863,"IRF7"
"Homeostatic Microglia",-222,0.0708980418636057,"IRF7"
"Homeostatic Microglia",-221,0.0867656988521269,"IRF7"
"Homeostatic Microglia",-220,0.062120189061445,"IRF7"
"Homeostatic Microglia",-219,0.0523295070898042,"IRF7"
"Homeostatic Microglia",-218,0.0837272113436867,"IRF7"
"Homeostatic Microglia",-217,0.0543551654287643,"IRF7"
"Homeostatic Microglia",-216,0.0584064821066847,"IRF7"
"Homeostatic Microglia",-215,0.0742741390952059,"IRF7"
"Homeostatic Microglia",-214,0.0594193112761648,"IRF7"
"Homeostatic Microglia",-213,0.062457798784605,"IRF7"
"Homeostatic Microglia",-212,0.0557056043214045,"IRF7"
"Homeostatic Microglia",-211,0.049628629304524,"IRF7"
"Homeostatic Microglia",-210,0.0719108710330858,"IRF7"
"Homeostatic Microglia",-209,0.0719108710330858,"IRF7"
"Homeostatic Microglia",-208,0.0864280891289669,"IRF7"
"Homeostatic Microglia",-207,0.0570560432140446,"IRF7"
"Homeostatic Microglia",-206,0.0557056043214045,"IRF7"
"Homeostatic Microglia",-205,0.0644834571235652,"IRF7"
"Homeostatic Microglia",-204,0.0776502363268062,"IRF7"
"Homeostatic Microglia",-203,0.0810263335584065,"IRF7"
"Homeostatic Microglia",-202,0.0837272113436867,"IRF7"
"Homeostatic Microglia",-201,0.0364618501012829,"IRF7"
"Homeostatic Microglia",-200,0.0573936529372046,"IRF7"
"Homeostatic Microglia",-199,0.0492910195813639,"IRF7"
"Homeostatic Microglia",-198,0.0492910195813639,"IRF7"
"Homeostatic Microglia",-197,0.0715732613099257,"IRF7"
"Homeostatic Microglia",-196,0.0506414584740041,"IRF7"
"Homeostatic Microglia",-195,0.0607697501688049,"IRF7"
"Homeostatic Microglia",-194,0.0519918973666442,"IRF7"
"Homeostatic Microglia",-193,0.050303848750844,"IRF7"
"Homeostatic Microglia",-192,0.0567184334908845,"IRF7"
"Homeostatic Microglia",-191,0.0587440918298447,"IRF7"
"Homeostatic Microglia",-190,0.0617825793382849,"IRF7"
"Homeostatic Microglia",-189,0.0543551654287643,"IRF7"
"Homeostatic Microglia",-188,0.0651586765698852,"IRF7"
"Homeostatic Microglia",-187,0.0465901417960837,"IRF7"
"Homeostatic Microglia",-186,0.0482781904118839,"IRF7"
"Homeostatic Microglia",-185,0.0668467251856854,"IRF7"
"Homeostatic Microglia",-184,0.049628629304524,"IRF7"
"Homeostatic Microglia",-183,0.0651586765698852,"IRF7"
"Homeostatic Microglia",-182,0.062457798784605,"IRF7"
"Homeostatic Microglia",-181,0.0506414584740041,"IRF7"
"Homeostatic Microglia",-180,0.0560432140445645,"IRF7"
"Homeostatic Microglia",-179,0.0796758946657664,"IRF7"
"Homeostatic Microglia",-178,0.0550303848750844,"IRF7"
"Homeostatic Microglia",-177,0.0486158001350439,"IRF7"
"Homeostatic Microglia",-176,0.0489534098582039,"IRF7"
"Homeostatic Microglia",-175,0.0486158001350439,"IRF7"
"Homeostatic Microglia",-174,0.050303848750844,"IRF7"
"Homeostatic Microglia",-173,0.0928426738690074,"IRF7"
"Homeostatic Microglia",-172,0.0614449696151249,"IRF7"
"Homeostatic Microglia",-171,0.0796758946657664,"IRF7"
"Homeostatic Microglia",-170,0.0408507765023633,"IRF7"
"Homeostatic Microglia",-169,0.062457798784605,"IRF7"
"Homeostatic Microglia",-168,0.062795408507765,"IRF7"
"Homeostatic Microglia",-167,0.0573936529372046,"IRF7"
"Homeostatic Microglia",-166,0.0546927751519244,"IRF7"
"Homeostatic Microglia",-165,0.0553679945982444,"IRF7"
"Homeostatic Microglia",-164,0.0546927751519244,"IRF7"
"Homeostatic Microglia",-163,0.0688723835246455,"IRF7"
"Homeostatic Microglia",-162,0.0540175557056043,"IRF7"
"Homeostatic Microglia",-161,0.0800135043889264,"IRF7"
"Homeostatic Microglia",-160,0.062795408507765,"IRF7"
"Homeostatic Microglia",-159,0.0580688723835246,"IRF7"
"Homeostatic Microglia",-158,0.0597569209993248,"IRF7"
"Homeostatic Microglia",-157,0.0469277515192438,"IRF7"
"Homeostatic Microglia",-156,0.0597569209993248,"IRF7"
"Homeostatic Microglia",-155,0.0813639432815665,"IRF7"
"Homeostatic Microglia",-154,0.0658338960162053,"IRF7"
"Homeostatic Microglia",-153,0.0638082376772451,"IRF7"
"Homeostatic Microglia",-152,0.0472653612424038,"IRF7"
"Homeostatic Microglia",-151,0.0580688723835246,"IRF7"
"Homeostatic Microglia",-150,0.0658338960162053,"IRF7"
"Homeostatic Microglia",-149,0.0800135043889264,"IRF7"
"Homeostatic Microglia",-148,0.0530047265361242,"IRF7"
"Homeostatic Microglia",-147,0.0560432140445645,"IRF7"
"Homeostatic Microglia",-146,0.0455773126266036,"IRF7"
"Homeostatic Microglia",-145,0.0654962862930452,"IRF7"
"Homeostatic Microglia",-144,0.0638082376772451,"IRF7"
"Homeostatic Microglia",-143,0.0587440918298447,"IRF7"
"Homeostatic Microglia",-142,0.0688723835246455,"IRF7"
"Homeostatic Microglia",-141,0.0425388251181634,"IRF7"
"Homeostatic Microglia",-140,0.0702228224172856,"IRF7"
"Homeostatic Microglia",-139,0.0705604321404456,"IRF7"
"Homeostatic Microglia",-138,0.0489534098582039,"IRF7"
"Homeostatic Microglia",-137,0.050303848750844,"IRF7"
"Homeostatic Microglia",-136,0.0540175557056043,"IRF7"
"Homeostatic Microglia",-135,0.0759621877110061,"IRF7"
"Homeostatic Microglia",-134,0.0678595543551654,"IRF7"
"Homeostatic Microglia",-133,0.0735989196488859,"IRF7"
"Homeostatic Microglia",-132,0.0455773126266036,"IRF7"
"Homeostatic Microglia",-131,0.0523295070898042,"IRF7"
"Homeostatic Microglia",-130,0.0557056043214045,"IRF7"
"Homeostatic Microglia",-129,0.0519918973666442,"IRF7"
"Homeostatic Microglia",-128,0.0631330182309251,"IRF7"
"Homeostatic Microglia",-127,0.0519918973666442,"IRF7"
"Homeostatic Microglia",-126,0.0661715057393653,"IRF7"
"Homeostatic Microglia",-125,0.0553679945982444,"IRF7"
"Homeostatic Microglia",-124,0.0540175557056043,"IRF7"
"Homeostatic Microglia",-123,0.0773126266036462,"IRF7"
"Homeostatic Microglia",-122,0.0675219446320054,"IRF7"
"Homeostatic Microglia",-121,0.0587440918298447,"IRF7"
"Homeostatic Microglia",-120,0.0570560432140446,"IRF7"
"Homeostatic Microglia",-119,0.0597569209993248,"IRF7"
"Homeostatic Microglia",-118,0.0681971640783255,"IRF7"
"Homeostatic Microglia",-117,0.0695476029709656,"IRF7"
"Homeostatic Microglia",-116,0.0577312626603646,"IRF7"
"Homeostatic Microglia",-115,0.0783254557731263,"IRF7"
"Homeostatic Microglia",-114,0.0614449696151249,"IRF7"
"Homeostatic Microglia",-113,0.0516542876434841,"IRF7"
"Homeostatic Microglia",-112,0.0614449696151249,"IRF7"
"Homeostatic Microglia",-111,0.0530047265361242,"IRF7"
"Homeostatic Microglia",-110,0.0779878460499662,"IRF7"
"Homeostatic Microglia",-109,0.0557056043214045,"IRF7"
"Homeostatic Microglia",-108,0.0935178933153275,"IRF7"
"Homeostatic Microglia",-107,0.0813639432815665,"IRF7"
"Homeostatic Microglia",-106,0.0671843349088454,"IRF7"
"Homeostatic Microglia",-105,0.0722484807562458,"IRF7"
"Homeostatic Microglia",-104,0.0715732613099257,"IRF7"
"Homeostatic Microglia",-103,0.0705604321404456,"IRF7"
"Homeostatic Microglia",-102,0.0482781904118839,"IRF7"
"Homeostatic Microglia",-101,0.0641458474004051,"IRF7"
"Homeostatic Microglia",-100,0.049966239027684,"IRF7"
"Homeostatic Microglia",-99,0.062457798784605,"IRF7"
"Homeostatic Microglia",-98,0.0678595543551654,"IRF7"
"Homeostatic Microglia",-97,0.0708980418636057,"IRF7"
"Homeostatic Microglia",-96,0.0769750168804862,"IRF7"
"Homeostatic Microglia",-95,0.0573936529372046,"IRF7"
"Homeostatic Microglia",-94,0.0702228224172856,"IRF7"
"Homeostatic Microglia",-93,0.0692099932478055,"IRF7"
"Homeostatic Microglia",-92,0.087103308575287,"IRF7"
"Homeostatic Microglia",-91,0.0698852126941256,"IRF7"
"Homeostatic Microglia",-90,0.0729237002025658,"IRF7"
"Homeostatic Microglia",-89,0.074611748818366,"IRF7"
"Homeostatic Microglia",-88,0.0793382849426063,"IRF7"
"Homeostatic Microglia",-87,0.0675219446320054,"IRF7"
"Homeostatic Microglia",-86,0.0847400405131668,"IRF7"
"Homeostatic Microglia",-85,0.0793382849426063,"IRF7"
"Homeostatic Microglia",-84,0.0810263335584065,"IRF7"
"Homeostatic Microglia",-83,0.0600945307224848,"IRF7"
"Homeostatic Microglia",-82,0.0661715057393653,"IRF7"
"Homeostatic Microglia",-81,0.0756245779878461,"IRF7"
"Homeostatic Microglia",-80,0.0705604321404456,"IRF7"
"Homeostatic Microglia",-79,0.0776502363268062,"IRF7"
"Homeostatic Microglia",-78,0.0526671168129642,"IRF7"
"Homeostatic Microglia",-77,0.0722484807562458,"IRF7"
"Homeostatic Microglia",-76,0.0675219446320054,"IRF7"
"Homeostatic Microglia",-75,0.0786630654962863,"IRF7"
"Homeostatic Microglia",-74,0.0756245779878461,"IRF7"
"Homeostatic Microglia",-73,0.0604321404456448,"IRF7"
"Homeostatic Microglia",-72,0.0580688723835246,"IRF7"
"Homeostatic Microglia",-71,0.0577312626603646,"IRF7"
"Homeostatic Microglia",-70,0.0762997974341661,"IRF7"
"Homeostatic Microglia",-69,0.0604321404456448,"IRF7"
"Homeostatic Microglia",-68,0.0631330182309251,"IRF7"
"Homeostatic Microglia",-67,0.0617825793382849,"IRF7"
"Homeostatic Microglia",-66,0.087440918298447,"IRF7"
"Homeostatic Microglia",-65,0.0739365293720459,"IRF7"
"Homeostatic Microglia",-64,0.0766374071573261,"IRF7"
"Homeostatic Microglia",-63,0.0651586765698852,"IRF7"
"Homeostatic Microglia",-62,0.0972316002700878,"IRF7"
"Homeostatic Microglia",-61,0.0631330182309251,"IRF7"
"Homeostatic Microglia",-60,0.0715732613099257,"IRF7"
"Homeostatic Microglia",-59,0.0658338960162053,"IRF7"
"Homeostatic Microglia",-58,0.0698852126941256,"IRF7"
"Homeostatic Microglia",-57,0.0914922349763673,"IRF7"
"Homeostatic Microglia",-56,0.0732613099257259,"IRF7"
"Homeostatic Microglia",-55,0.0725860904794058,"IRF7"
"Homeostatic Microglia",-54,0.0641458474004051,"IRF7"
"Homeostatic Microglia",-53,0.0857528696826469,"IRF7"
"Homeostatic Microglia",-52,0.0911546252532073,"IRF7"
"Homeostatic Microglia",-51,0.0634706279540851,"IRF7"
"Homeostatic Microglia",-50,0.0614449696151249,"IRF7"
"Homeostatic Microglia",-49,0.0908170155300473,"IRF7"
"Homeostatic Microglia",-48,0.0776502363268062,"IRF7"
"Homeostatic Microglia",-47,0.0769750168804862,"IRF7"
"Homeostatic Microglia",-46,0.0817015530047265,"IRF7"
"Homeostatic Microglia",-45,0.074611748818366,"IRF7"
"Homeostatic Microglia",-44,0.0681971640783255,"IRF7"
"Homeostatic Microglia",-43,0.0820391627278866,"IRF7"
"Homeostatic Microglia",-42,0.0898041863605672,"IRF7"
"Homeostatic Microglia",-41,0.087440918298447,"IRF7"
"Homeostatic Microglia",-40,0.075286968264686,"IRF7"
"Homeostatic Microglia",-39,0.0715732613099257,"IRF7"
"Homeostatic Microglia",-38,0.0702228224172856,"IRF7"
"Homeostatic Microglia",-37,0.0921674544226874,"IRF7"
"Homeostatic Microglia",-36,0.0864280891289669,"IRF7"
"Homeostatic Microglia",-35,0.0654962862930452,"IRF7"
"Homeostatic Microglia",-34,0.0921674544226874,"IRF7"
"Homeostatic Microglia",-33,0.0658338960162053,"IRF7"
"Homeostatic Microglia",-32,0.107359891964889,"IRF7"
"Homeostatic Microglia",-31,0.112086428089129,"IRF7"
"Homeostatic Microglia",-30,0.0786630654962863,"IRF7"
"Homeostatic Microglia",-29,0.0887913571910871,"IRF7"
"Homeostatic Microglia",-28,0.0968939905469278,"IRF7"
"Homeostatic Microglia",-27,0.0827143821742066,"IRF7"
"Homeostatic Microglia",-26,0.0989196488858879,"IRF7"
"Homeostatic Microglia",-25,0.0739365293720459,"IRF7"
"Homeostatic Microglia",-24,0.0948683322079676,"IRF7"
"Homeostatic Microglia",-23,0.087103308575287,"IRF7"
"Homeostatic Microglia",-22,0.0887913571910871,"IRF7"
"Homeostatic Microglia",-21,0.106009453072248,"IRF7"
"Homeostatic Microglia",-20,0.0810263335584065,"IRF7"
"Homeostatic Microglia",-19,0.0898041863605672,"IRF7"
"Homeostatic Microglia",-18,0.0833896016205267,"IRF7"
"Homeostatic Microglia",-17,0.110060769750169,"IRF7"
"Homeostatic Microglia",-16,0.107359891964889,"IRF7"
"Homeostatic Microglia",-15,0.087778528021607,"IRF7"
"Homeostatic Microglia",-14,0.0611073598919649,"IRF7"
"Homeostatic Microglia",-13,0.087103308575287,"IRF7"
"Homeostatic Microglia",-12,0.0729237002025658,"IRF7"
"Homeostatic Microglia",-11,0.087440918298447,"IRF7"
"Homeostatic Microglia",-10,0.0600945307224848,"IRF7"
"Homeostatic Microglia",-9,0.0665091154625253,"IRF7"
"Homeostatic Microglia",-8,0.0388251181634031,"IRF7"
"Homeostatic Microglia",-7,0.0600945307224848,"IRF7"
"Homeostatic Microglia",-6,0.0266711681296421,"IRF7"
"Homeostatic Microglia",-5,0.0462525320729237,"IRF7"
"Homeostatic Microglia",-4,0.0165428764348413,"IRF7"
"Homeostatic Microglia",-3,0.0530047265361242,"IRF7"
"Homeostatic Microglia",-2,0.0192437542201215,"IRF7"
"Homeostatic Microglia",-1,0.0509790681971641,"IRF7"
"Homeostatic Microglia",0,0.0313977042538825,"IRF7"
"Homeostatic Microglia",1,0.0266711681296421,"IRF7"
"Homeostatic Microglia",2,0.00776502363268062,"IRF7"
"Homeostatic Microglia",3,0.012491559756921,"IRF7"
"Homeostatic Microglia",4,0.0270087778528022,"IRF7"
"Homeostatic Microglia",5,0.0405131667792032,"IRF7"
"Homeostatic Microglia",6,0.0452397029034436,"IRF7"
"Homeostatic Microglia",7,0.0570560432140446,"IRF7"
"Homeostatic Microglia",8,0.024983119513842,"IRF7"
"Homeostatic Microglia",9,0.0340985820391627,"IRF7"
"Homeostatic Microglia",10,0.0438892640108035,"IRF7"
"Homeostatic Microglia",11,0.0367994598244429,"IRF7"
"Homeostatic Microglia",12,0.0492910195813639,"IRF7"
"Homeostatic Microglia",13,0.0762997974341661,"IRF7"
"Homeostatic Microglia",14,0.0560432140445645,"IRF7"
"Homeostatic Microglia",15,0.0864280891289669,"IRF7"
"Homeostatic Microglia",16,0.0692099932478055,"IRF7"
"Homeostatic Microglia",17,0.0661715057393653,"IRF7"
"Homeostatic Microglia",18,0.104321404456448,"IRF7"
"Homeostatic Microglia",19,0.0904794058068872,"IRF7"
"Homeostatic Microglia",20,0.117150573936529,"IRF7"
"Homeostatic Microglia",21,0.107022282241729,"IRF7"
"Homeostatic Microglia",22,0.12288993923025,"IRF7"
"Homeostatic Microglia",23,0.108372721134369,"IRF7"
"Homeostatic Microglia",24,0.0962187711006077,"IRF7"
"Homeostatic Microglia",25,0.103983794733288,"IRF7"
"Homeostatic Microglia",26,0.0803511141120864,"IRF7"
"Homeostatic Microglia",27,0.0989196488858879,"IRF7"
"Homeostatic Microglia",28,0.0958811613774477,"IRF7"
"Homeostatic Microglia",29,0.099932478055368,"IRF7"
"Homeostatic Microglia",30,0.109723160027009,"IRF7"
"Homeostatic Microglia",31,0.115462525320729,"IRF7"
"Homeostatic Microglia",32,0.12187711006077,"IRF7"
"Homeostatic Microglia",33,0.0891289669142471,"IRF7"
"Homeostatic Microglia",34,0.0837272113436867,"IRF7"
"Homeostatic Microglia",35,0.0850776502363268,"IRF7"
"Homeostatic Microglia",36,0.0820391627278866,"IRF7"
"Homeostatic Microglia",37,0.0989196488858879,"IRF7"
"Homeostatic Microglia",38,0.0742741390952059,"IRF7"
"Homeostatic Microglia",39,0.0692099932478055,"IRF7"
"Homeostatic Microglia",40,0.103308575286968,"IRF7"
"Homeostatic Microglia",41,0.0908170155300473,"IRF7"
"Homeostatic Microglia",42,0.12120189061445,"IRF7"
"Homeostatic Microglia",43,0.0962187711006077,"IRF7"
"Homeostatic Microglia",44,0.0685347738014855,"IRF7"
"Homeostatic Microglia",45,0.0759621877110061,"IRF7"
"Homeostatic Microglia",46,0.0725860904794058,"IRF7"
"Homeostatic Microglia",47,0.0739365293720459,"IRF7"
"Homeostatic Microglia",48,0.0958811613774477,"IRF7"
"Homeostatic Microglia",49,0.0985820391627279,"IRF7"
"Homeostatic Microglia",50,0.0955435516542876,"IRF7"
"Homeostatic Microglia",51,0.0779878460499662,"IRF7"
"Homeostatic Microglia",52,0.11951384199865,"IRF7"
"Homeostatic Microglia",53,0.0921674544226874,"IRF7"
"Homeostatic Microglia",54,0.0803511141120864,"IRF7"
"Homeostatic Microglia",55,0.0817015530047265,"IRF7"
"Homeostatic Microglia",56,0.105334233625928,"IRF7"
"Homeostatic Microglia",57,0.0810263335584065,"IRF7"
"Homeostatic Microglia",58,0.0857528696826469,"IRF7"
"Homeostatic Microglia",59,0.0719108710330858,"IRF7"
"Homeostatic Microglia",60,0.0715732613099257,"IRF7"
"Homeostatic Microglia",61,0.0887913571910871,"IRF7"
"Homeostatic Microglia",62,0.087440918298447,"IRF7"
"Homeostatic Microglia",63,0.0914922349763673,"IRF7"
"Homeostatic Microglia",64,0.0712356515867657,"IRF7"
"Homeostatic Microglia",65,0.0634706279540851,"IRF7"
"Homeostatic Microglia",66,0.0979068197164078,"IRF7"
"Homeostatic Microglia",67,0.0864280891289669,"IRF7"
"Homeostatic Microglia",68,0.0712356515867657,"IRF7"
"Homeostatic Microglia",69,0.0705604321404456,"IRF7"
"Homeostatic Microglia",70,0.074949358541526,"IRF7"
"Homeostatic Microglia",71,0.0732613099257259,"IRF7"
"Homeostatic Microglia",72,0.0840648210668467,"IRF7"
"Homeostatic Microglia",73,0.0837272113436867,"IRF7"
"Homeostatic Microglia",74,0.0617825793382849,"IRF7"
"Homeostatic Microglia",75,0.0729237002025658,"IRF7"
"Homeostatic Microglia",76,0.0854152599594868,"IRF7"
"Homeostatic Microglia",77,0.0648210668467252,"IRF7"
"Homeostatic Microglia",78,0.0820391627278866,"IRF7"
"Homeostatic Microglia",79,0.0695476029709656,"IRF7"
"Homeostatic Microglia",80,0.0611073598919649,"IRF7"
"Homeostatic Microglia",81,0.0607697501688049,"IRF7"
"Homeostatic Microglia",82,0.0665091154625253,"IRF7"
"Homeostatic Microglia",83,0.0756245779878461,"IRF7"
"Homeostatic Microglia",84,0.0779878460499662,"IRF7"
"Homeostatic Microglia",85,0.101958136394328,"IRF7"
"Homeostatic Microglia",86,0.0459149223497637,"IRF7"
"Homeostatic Microglia",87,0.0678595543551654,"IRF7"
"Homeostatic Microglia",88,0.0617825793382849,"IRF7"
"Homeostatic Microglia",89,0.0796758946657664,"IRF7"
"Homeostatic Microglia",90,0.0857528696826469,"IRF7"
"Homeostatic Microglia",91,0.0546927751519244,"IRF7"
"Homeostatic Microglia",92,0.0611073598919649,"IRF7"
"Homeostatic Microglia",93,0.0847400405131668,"IRF7"
"Homeostatic Microglia",94,0.0651586765698852,"IRF7"
"Homeostatic Microglia",95,0.0708980418636057,"IRF7"
"Homeostatic Microglia",96,0.0550303848750844,"IRF7"
"Homeostatic Microglia",97,0.0823767724510466,"IRF7"
"Homeostatic Microglia",98,0.0611073598919649,"IRF7"
"Homeostatic Microglia",99,0.0904794058068872,"IRF7"
"Homeostatic Microglia",100,0.0681971640783255,"IRF7"
"Homeostatic Microglia",101,0.0638082376772451,"IRF7"
"Homeostatic Microglia",102,0.0631330182309251,"IRF7"
"Homeostatic Microglia",103,0.074611748818366,"IRF7"
"Homeostatic Microglia",104,0.0867656988521269,"IRF7"
"Homeostatic Microglia",105,0.0779878460499662,"IRF7"
"Homeostatic Microglia",106,0.0678595543551654,"IRF7"
"Homeostatic Microglia",107,0.0776502363268062,"IRF7"
"Homeostatic Microglia",108,0.0894665766374072,"IRF7"
"Homeostatic Microglia",109,0.0762997974341661,"IRF7"
"Homeostatic Microglia",110,0.0681971640783255,"IRF7"
"Homeostatic Microglia",111,0.0901417960837272,"IRF7"
"Homeostatic Microglia",112,0.0651586765698852,"IRF7"
"Homeostatic Microglia",113,0.0918298446995273,"IRF7"
"Homeostatic Microglia",114,0.0611073598919649,"IRF7"
"Homeostatic Microglia",115,0.0860904794058069,"IRF7"
"Homeostatic Microglia",116,0.0594193112761648,"IRF7"
"Homeostatic Microglia",117,0.0810263335584065,"IRF7"
"Homeostatic Microglia",118,0.0577312626603646,"IRF7"
"Homeostatic Microglia",119,0.0654962862930452,"IRF7"
"Homeostatic Microglia",120,0.0715732613099257,"IRF7"
"Homeostatic Microglia",121,0.0560432140445645,"IRF7"
"Homeostatic Microglia",122,0.0607697501688049,"IRF7"
"Homeostatic Microglia",123,0.0614449696151249,"IRF7"
"Homeostatic Microglia",124,0.074611748818366,"IRF7"
"Homeostatic Microglia",125,0.0719108710330858,"IRF7"
"Homeostatic Microglia",126,0.0648210668467252,"IRF7"
"Homeostatic Microglia",127,0.0570560432140446,"IRF7"
"Homeostatic Microglia",128,0.0590817015530047,"IRF7"
"Homeostatic Microglia",129,0.0668467251856854,"IRF7"
"Homeostatic Microglia",130,0.0604321404456448,"IRF7"
"Homeostatic Microglia",131,0.0698852126941256,"IRF7"
"Homeostatic Microglia",132,0.062457798784605,"IRF7"
"Homeostatic Microglia",133,0.0813639432815665,"IRF7"
"Homeostatic Microglia",134,0.0567184334908845,"IRF7"
"Homeostatic Microglia",135,0.0530047265361242,"IRF7"
"Homeostatic Microglia",136,0.0546927751519244,"IRF7"
"Homeostatic Microglia",137,0.0422012153950034,"IRF7"
"Homeostatic Microglia",138,0.0638082376772451,"IRF7"
"Homeostatic Microglia",139,0.0590817015530047,"IRF7"
"Homeostatic Microglia",140,0.0492910195813639,"IRF7"
"Homeostatic Microglia",141,0.0688723835246455,"IRF7"
"Homeostatic Microglia",142,0.0560432140445645,"IRF7"
"Homeostatic Microglia",143,0.0611073598919649,"IRF7"
"Homeostatic Microglia",144,0.0735989196488859,"IRF7"
"Homeostatic Microglia",145,0.0577312626603646,"IRF7"
"Homeostatic Microglia",146,0.0540175557056043,"IRF7"
"Homeostatic Microglia",147,0.0570560432140446,"IRF7"
"Homeostatic Microglia",148,0.0685347738014855,"IRF7"
"Homeostatic Microglia",149,0.0810263335584065,"IRF7"
"Homeostatic Microglia",150,0.0725860904794058,"IRF7"
"Homeostatic Microglia",151,0.0638082376772451,"IRF7"
"Homeostatic Microglia",152,0.0465901417960837,"IRF7"
"Homeostatic Microglia",153,0.0644834571235652,"IRF7"
"Homeostatic Microglia",154,0.0455773126266036,"IRF7"
"Homeostatic Microglia",155,0.0644834571235652,"IRF7"
"Homeostatic Microglia",156,0.0479405806887238,"IRF7"
"Homeostatic Microglia",157,0.0597569209993248,"IRF7"
"Homeostatic Microglia",158,0.0476029709655638,"IRF7"
"Homeostatic Microglia",159,0.0675219446320054,"IRF7"
"Homeostatic Microglia",160,0.0702228224172856,"IRF7"
"Homeostatic Microglia",161,0.0712356515867657,"IRF7"
"Homeostatic Microglia",162,0.0573936529372046,"IRF7"
"Homeostatic Microglia",163,0.0533423362592843,"IRF7"
"Homeostatic Microglia",164,0.0719108710330858,"IRF7"
"Homeostatic Microglia",165,0.0894665766374072,"IRF7"
"Homeostatic Microglia",166,0.0526671168129642,"IRF7"
"Homeostatic Microglia",167,0.0607697501688049,"IRF7"
"Homeostatic Microglia",168,0.0428764348413234,"IRF7"
"Homeostatic Microglia",169,0.0584064821066847,"IRF7"
"Homeostatic Microglia",170,0.0827143821742066,"IRF7"
"Homeostatic Microglia",171,0.0698852126941256,"IRF7"
"Homeostatic Microglia",172,0.0452397029034436,"IRF7"
"Homeostatic Microglia",173,0.0597569209993248,"IRF7"
"Homeostatic Microglia",174,0.0671843349088454,"IRF7"
"Homeostatic Microglia",175,0.0651586765698852,"IRF7"
"Homeostatic Microglia",176,0.0563808237677245,"IRF7"
"Homeostatic Microglia",177,0.0614449696151249,"IRF7"
"Homeostatic Microglia",178,0.0759621877110061,"IRF7"
"Homeostatic Microglia",179,0.0476029709655638,"IRF7"
"Homeostatic Microglia",180,0.062795408507765,"IRF7"
"Homeostatic Microglia",181,0.0590817015530047,"IRF7"
"Homeostatic Microglia",182,0.0398379473328832,"IRF7"
"Homeostatic Microglia",183,0.0617825793382849,"IRF7"
"Homeostatic Microglia",184,0.0465901417960837,"IRF7"
"Homeostatic Microglia",185,0.0692099932478055,"IRF7"
"Homeostatic Microglia",186,0.0671843349088454,"IRF7"
"Homeostatic Microglia",187,0.0465901417960837,"IRF7"
"Homeostatic Microglia",188,0.0597569209993248,"IRF7"
"Homeostatic Microglia",189,0.0638082376772451,"IRF7"
"Homeostatic Microglia",190,0.049966239027684,"IRF7"
"Homeostatic Microglia",191,0.0675219446320054,"IRF7"
"Homeostatic Microglia",192,0.0418636056718433,"IRF7"
"Homeostatic Microglia",193,0.0540175557056043,"IRF7"
"Homeostatic Microglia",194,0.0486158001350439,"IRF7"
"Homeostatic Microglia",195,0.0553679945982444,"IRF7"
"Homeostatic Microglia",196,0.099594868332208,"IRF7"
"Homeostatic Microglia",197,0.0661715057393653,"IRF7"
"Homeostatic Microglia",198,0.0570560432140446,"IRF7"
"Homeostatic Microglia",199,0.0638082376772451,"IRF7"
"Homeostatic Microglia",200,0.0455773126266036,"IRF7"
"Homeostatic Microglia",201,0.0560432140445645,"IRF7"
"Homeostatic Microglia",202,0.0648210668467252,"IRF7"
